location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Prineville - Davidso,pm25,µg/m³,US,Prineville,00:00.0,44.299787,-120.844773,9.207142857
Pullman-Dexter Ave,pm25,µg/m³,US,Pullman,00:00.0,46.7245,-117.1801,4.564285714
Puyallup-128th St,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.140499,-122.299202,4.428571429
Queens,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,00:00.0,40.7375,-73.8244,3.97
Queens Near-road,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,00:00.0,40.739264,-73.817694,5.321428571
Quincy 3rd,pm25,µg/m³,US,GRANT,00:00.0,47.24126,-119.84595,9.35
Quincy BAM,pm25,µg/m³,US,PLUMAS,00:00.0,39.9369,-120.9478,15.35714286
RG_SOUTH,pm25,µg/m³,US,Kansas City,00:00.0,38.75961,-94.57983,8.175
RIT,pm25,µg/m³,US,PHILADELPHIA,00:00.0,39.922516,-75.186783,9.8
RIVER_Terrace,pm25,µg/m³,US,Washington-Arlington-Alexandria,00:00.0,38.895683,-76.958089,9.357142857
ROCK_IS,pm25,µg/m³,US,Davenport-Moline-Rock Island,00:00.0,41.5144,-90.5172,25.40714286
ROLAND,pm25,µg/m³,US,Fort Smith,00:00.0,35.408138,-94.524414,8
RT,pm25,µg/m³,US,CLARK,00:00.0,36.139707,-115.175654,17.74285714
RUTLAND,pm25,µg/m³,US,Rutland,00:00.0,43.608528,-72.98246,3.278571429
Rahway PM,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,00:00.0,40.603943,-74.276176,4.857142857
Ranchos,pm25,µg/m³,US,DOUGLAS,00:00.0,38.897611,-119.732101,6.571428571
"Rangely, CO",pm25,µg/m³,US,RIO BLANCO,00:00.0,40.086941,-108.761002,6.5
Raymond-4th St,pm25,µg/m³,US,PACIFIC,00:00.0,46.688218,-123.731764,8.75
Reading Airport,pm25,µg/m³,US,Reading,00:00.0,40.3833,-75.9686,8.042857143
Red Bluff - Walnut o,pm25,µg/m³,US,Red Bluff,00:00.0,40.170917,-122.255667,8.866666667
Red Lake Nation,pm25,µg/m³,US,BELTRAMI,00:00.0,47.878159,-95.029172,6.5
Redwood City,pm25,µg/m³,US,San Francisco-Oakland-Fremont,00:00.0,37.4828,-122.2022,7.583333333
Remount,pm25,µg/m³,US,Charlotte-Gastonia-Concord,00:00.0,35.213171,-80.874084,7.214285714
Reno3,pm25,µg/m³,US,Reno-Sparks,00:00.0,39.52507,-119.807744,3.714285714
Research Farm,pm25,µg/m³,US,BROOKINGS,00:00.0,44.348604,-96.807299,3.683333333
Reseda,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,00:00.0,34.1992,-118.5331,20.15
Rider University,pm25,µg/m³,US,Trenton-Ewing,00:00.0,40.283092,-74.742645,6.7625
Rifle Particulate,pm25,µg/m³,US,GARFIELD,00:00.0,39.531799,-107.782303,7.333333333
Rio Vista,pm25,µg/m³,US,Vallejo-Fairfield,00:00.0,38.2183,-121.77,8.5
Ritzville-Alder St,pm25,µg/m³,US,ADAMS,00:00.0,47.127998,-118.381897,6.758333333
Riverside,pm25,µg/m³,US,Chattanooga,00:00.0,35.0508,-85.2931,7.9
Riverside - Rubidoux,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,00:00.0,33.999449,-117.415831,25.35714286
Rochester,pm25,µg/m³,US,Rochester,00:00.0,43.9947,-92.4497,18
Rockford,pm25,µg/m³,US,Rockford,00:00.0,42.267002,-89.08917,26.07142857
Rockland Cty,pm25,µg/m³,US,ROCKLAND,00:00.0,41.182079,-74.028191,4.025
Rockville,pm25,µg/m³,US,Washington-Arlington-Alexandria,00:00.0,39.114399,-77.106903,11.54545455
Rome,pm25,µg/m³,US,Rome,00:00.0,34.26054,-85.32333,7.633333333
Roosvelt,pm25,µg/m³,US,DUCHESNE,00:00.0,40.2943,-110.009,6.842857143
Rosalia-Josephine St,pm25,µg/m³,US,Pullman,00:00.0,47.2313,-117.3685,9.957142857
Rose Elementary,pm25,µg/m³,US,Tucson,00:00.0,32.1731,-110.9797,8.714285714
Rose Park,pm25,µg/m³,US,Salt Lake City,00:00.0,40.7955,-111.9309,18.59285714
Roseburg - Garden Va,pm25,µg/m³,US,Roseburg,00:00.0,43.2266,-123.36479,18.9
Roseville - N.Sunris,pm25,µg/m³,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.74643,-121.26498,11.21428571
Rossiter Pump House,pm25,µg/m³,US,Helena,00:00.0,46.6588,-112.0131,7.525
Rossville,pm25,µg/m³,US,Chattanooga,00:00.0,34.9789,-85.3009,11.98461538
Rte 9 Del. City,pm25,µg/m³,US,NEW CASTLE,00:00.0,39.595001,-75.611,11.42142857
Rumford,pm25,µg/m³,US,OXFORD,00:00.0,44.5514,-70.5463,4.142857143
Rutgers University,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,00:00.0,40.462181,-74.429436,11.06666667
SAND ISLAND 2 - ANUE,pm25,µg/m³,US,Honolulu,00:00.0,21.3039,-157.8711,4.285714286
SEAFORD,pm25,µg/m³,US,Seaford,00:00.0,38.6444,-75.6131,13.43571429
SENEY,pm25,µg/m³,US,SCHOOLCRAFT,00:00.0,46.2889,-85.9503,2.358333333
SHELBY FARMS,pm25,µg/m³,US,Memphis,00:00.0,35.151588,-89.85022,8.764285714
SPRINGFIELDSP,pm25,µg/m³,US,HAMPDEN,00:00.0,42.120248,-72.58499,5.357142857
SPRNGDLE,pm25,µg/m³,US,Fayetteville-Springdale-Rogers,00:00.0,36.1797,-94.1167,6.88
STILWELL CASTNET & N,pm25,µg/m³,US,ADAIR,00:00.0,35.750599,-94.669701,8.714285714
SYDNEY,pm25,µg/m³,US,Tampa-St. Petersburg-Clearwater,00:00.0,27.9659,-82.230617,1.171428571
Salem - State Hospit,pm25,µg/m³,US,Salem,00:00.0,44.943114,-123.005934,8.321428571
Salladasburg,pm25,µg/m³,US,LYCOMING,00:00.0,41.266192,-77.230933,5.413333333
Salmon PM2.5,pm25,µg/m³,US,LEMHI,00:00.0,45.178699,-113.892998,13.42857143
San Andreas,pm25,µg/m³,US,CALAVERAS,00:00.0,38.20185,-120.680277,7.642857143
San Antonio Old Hwy9,pm25,µg/m³,US,San Antonio,00:00.0,29.423933,-98.580505,17.91428571
San Antonio Palo Alt,pm25,µg/m³,US,San Antonio,00:00.0,29.332803,-98.551396,16.52857143
San Diego - Sherman,pm25,µg/m³,US,San Diego-Carlsbad-San Marcos,00:00.0,32.710177,-117.142665,7.75
San Francisco,pm25,µg/m³,US,San Francisco-Oakland-Fremont,00:00.0,37.7658,-122.3978,7.666666667
San Jose - Jackson S,pm25,µg/m³,US,San Jose-Sunnyvale-Santa Clara,00:00.0,37.3483,-121.8947,6.166666667
San Jose - Knox Ave,pm25,µg/m³,US,San Jose-Sunnyvale-Santa Clara,00:00.0,37.338202,-121.849892,9.25
San Luis Obispo - Hi,pm25,µg/m³,US,SAN LUIS OBISPO,00:00.0,35.25651,-120.6693,9.214285714
San Pablo - Rumrill,pm25,µg/m³,US,San Francisco-Oakland-Fremont,00:00.0,37.9604,-122.3571,9.75
San Rafael,pm25,µg/m³,US,San Francisco-Oakland-Fremont,00:00.0,37.9722,-122.5189,4.75
Sandpoint U of I,pm25,µg/m³,US,BONNER,00:00.0,48.291821,-116.556557,9.214285714
Santa Barbara,pm25,µg/m³,US,Santa Barbara-Santa Maria,00:00.0,34.42775,-119.69091,7.857142857
Santa Clarita,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,00:00.0,34.3833,-118.5283,12.29285714
Santa Fe Airport,pm25,µg/m³,US,Santa Fe,00:00.0,35.6198,-106.0797,6.363636364
Santa Maria - Broadw,pm25,µg/m³,US,Santa Barbara-Santa Maria,00:00.0,34.942872,-120.435611,12.71428571
Santa Teresa,pm25,µg/m³,US,Las Cruces,00:00.0,31.7878,-106.6828,14.72727273
Scranton,pm25,µg/m³,US,Scranton--Wilkes-Barre,00:00.0,41.4428,-75.6231,4.642857143
Seabrook Friendship,pm25,µg/m³,US,Houston-Sugar Land-Baytown,00:00.0,29.5831,-95.0156,9.169230769
Seattle-10th & Welle,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.597222,-122.319722,6.75
Seattle-Beacon Hill,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.568236,-122.308628,5.378571429
Seattle-Duwamish,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.562,-122.3405,9.642857143
Seattle-South Park,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.5309,-122.3208,8.4
Seeley Elementary Sc,pm25,µg/m³,US,MISSOULA,00:00.0,47.17563,-113.476182,19.77692308
Seiling,pm25,µg/m³,US,DEWEY,00:00.0,36.1589,-98.9353,4.7
Sequoia and Kings Ca,pm25,µg/m³,US,Visalia-Porterville,00:00.0,36.489399,-118.826897,20.14285714
Shady Cove - Shady C,pm25,µg/m³,US,Medford,00:00.0,42.623225,-122.810158,5.192857143
Shakopee,pm25,µg/m³,US,Minneapolis-St. Paul-Bloomington,00:00.0,44.789398,-93.512497,11.28571429
Sheffield Elementary,pm25,µg/m³,US,Jacksonville,00:00.0,30.4758,-81.5869,2.961538462
Shelton-W Franklin,pm25,µg/m³,US,Shelton,00:00.0,47.213551,-123.100807,7.835714286
Shenandoah NP,pm25,µg/m³,US,MADISON,00:00.0,38.5231,-78.4347,3.907142857
Shreveport Airport,pm25,µg/m³,US,Shreveport-Bossier City,00:00.0,32.5364,-93.7492,8.2
Shuttlesworth,pm25,µg/m³,US,Birmingham-Hoover,00:00.0,33.565278,-86.796389,8.4
Sidney 201,pm25,µg/m³,US,RICHLAND,00:00.0,47.8679,-104.676864,2.48
Simi Valley - Cochra,pm25,µg/m³,US,Oxnard-Thousand Oaks-Ventura,00:00.0,34.2775,-118.6847,9.461538462
Sioux Falls,pm25,µg/m³,US,MINNEHAHA,00:00.0,43.54792,-96.700768,5.507142857
Sisters Forest Servi,pm25,µg/m³,US,DESCHUTES,00:00.0,44.2921,-121.5555,3.671428571
Sloughhouse,pm25,µg/m³,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.494475,-121.211131,9.5
Smithfield,pm25,µg/m³,US,CACHE,00:00.0,41.842778,-111.85194,5.978571429
Socorro Hueco C49,pm25,µg/m³,US,El Paso,00:00.0,31.66752,-106.28774,8.042857143
South DeKalb,pm25,µg/m³,US,Atlanta-Sandy Springs-Marietta,00:00.0,33.6906,-84.2731,14.76
South Long Beach,pm25,µg/m³,US,Los Angeles-Long Beach-Santa Ana,00:00.0,33.792221,-118.175278,21.53571429
South Pass,pm25,µg/m³,US,Riverton,00:00.0,42.5275,-108.7203,0.818181818
South Phoenix,pm25,µg/m³,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4033,-112.0731,16.81428571
South Valley,pm25,µg/m³,US,Albuquerque,00:00.0,35.0186,-106.651901,24.33571429
Spanish Fork,pm25,µg/m³,US,Provo-Orem,00:00.0,40.136398,-111.660202,7.3
Spanish Springs,pm25,µg/m³,US,Reno-Sparks,00:00.0,39.621462,-119.718738,8.214285714
Sparks,pm25,µg/m³,US,Reno-Sparks,00:00.0,39.54092,-119.746764,15
Spokane-Augusta Ave,pm25,µg/m³,US,Spokane,00:00.0,47.672501,-117.364899,8.714285714
Spokane-E Broadway A,pm25,µg/m³,US,Spokane,00:00.0,47.663963,-117.257652,8.214285714
Spokane-Monroe St.,pm25,µg/m³,US,Spokane,00:00.0,47.6997,-117.4263,11.20714286
Springfield Ag,pm25,µg/m³,US,SANGAMON,00:00.0,39.831921,-89.644164,23.42142857
Springfield City Hal,pm25,µg/m³,US,Eugene-Springfield,00:00.0,44.046683,-123.017736,8.807142857
Springfield PM,pm25,µg/m³,US,Springfield,00:00.0,39.92882,-83.80949,22.60714286
Springville,pm25,µg/m³,US,TULARE,00:00.0,36.1358,-118.8108,15.69285714
Spruce Pine,pm25,µg/m³,US,MITCHELL,00:00.0,35.912487,-82.062082,9.285714286
St. Andrews Park,pm25,µg/m³,US,Panama City-Lynn Haven,00:00.0,30.128901,-85.738098,9.111111111
St. Cloud,pm25,µg/m³,US,Minneapolis-St. Paul-Bloomington,00:00.0,45.55,-94.1333,9.714285714
St. Joseph,pm25,µg/m³,US,St. Joseph,00:00.0,39.741667,-94.858333,9.95
St. Lukes Meridian,pm25,µg/m³,US,Boise City-Nampa,00:00.0,43.600699,-116.347853,20.63636364
St. Maries,pm25,µg/m³,US,BENEWAH,00:00.0,47.3167,-116.570297,22.76923077
St. Marks Wildlife R,pm25,µg/m³,US,Tallahassee,00:00.0,30.0842,-84.1617,3.944444444
St. Michael,pm25,µg/m³,US,Minneapolis-St. Paul-Bloomington,00:00.0,45.2108,-93.6686,9.642857143
St. Paul-Harding H.S,pm25,µg/m³,US,Minneapolis-St. Paul-Bloomington,00:00.0,44.9594,-93.0356,12.28571429
State College,pm25,µg/m³,US,State College,00:00.0,40.8114,-77.8769,7.071428571
Steubenville,pm25,µg/m³,US,Weirton-Steubenville,00:00.0,40.366452,-80.615691,16.67142857
Stockton - Hazelton,pm25,µg/m³,US,Stockton,00:00.0,37.95075,-121.26897,12.92857143
Stuart,pm25,µg/m³,US,MARTIN,00:00.0,27.172459,-80.240692,0.7
Sunnyside-S 16th,pm25,µg/m³,US,YAKIMA,00:00.0,46.32033,-119.9981,17.62857143
Sunrise Acres,pm25,µg/m³,US,Las Vegas-Paradise,00:00.0,36.163962,-115.11393,28.14285714
Sweet Home - Fire De,pm25,µg/m³,US,Albany-Lebanon,00:00.0,44.3958,-122.7305,11.07857143
Sycamore,pm25,µg/m³,US,Cincinnati-Middletown,00:00.0,39.2787,-84.36612,21.03571429
TK Gregg,pm25,µg/m³,US,Spartanburg,00:00.0,34.955601,-81.924797,5.72
TOR,pm25,µg/m³,US,PHILADELPHIA,00:00.0,40.054171,-74.985166,12.25714286
TRINITY ST MARKS,pm25,µg/m³,US,Detroit-Warren-Livonia,00:00.0,42.295824,-83.129431,11.175
TROUT LAKE,pm25,µg/m³,US,VILAS,00:00.0,46.0481,-89.6536,3.207692308
Tacoma-Alexander Ave,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.2656,-122.3858,7.566666667
Tacoma-L St,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.1864,-122.4517,8.5
Tacoma-S 36th St,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.22634,-122.46256,8.461538462
Taft,pm25,µg/m³,US,Cincinnati-Middletown,00:00.0,39.12886,-84.50404,22.26428571
Tahoe City,pm25,µg/m³,US,PLACER,00:00.0,39.166,-120.1488,2.583333333
Taholah-Quinault Tri,pm25,µg/m³,US,Aberdeen,00:00.0,47.339802,-124.291801,3.623076923
Tallahassee Communit,pm25,µg/m³,US,Tallahassee,00:00.0,30.4397,-84.3483,4.022222222
Taos Fire Station,pm25,µg/m³,US,Taos,00:00.0,36.3833,-105.5833,11
Temecula (Lake Skinn,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,00:00.0,33.583099,-117.072197,12.76153846
Tempe,pm25,µg/m³,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4124,-111.9347,7.607142857
The Dalles - Cherry,pm25,µg/m³,US,City of The Dalles,00:00.0,45.602419,-121.203387,6.057142857
Thibodaux,pm25,µg/m³,US,Houma-Bayou Cane-Thibodaux,00:00.0,29.7639,-90.7653,9.833333333
Thompson Falls HS,pm25,µg/m³,US,SANDERS,00:00.0,47.594395,-115.323746,29.49230769
Thousand Oaks - Moor,pm25,µg/m³,US,Oxnard-Thousand Oaks-Ventura,00:00.0,34.21,-118.8694,12.92857143
Timpanogos Cave,pm25,µg/m³,US,UTAH,00:00.0,40.44194,-111.71341,3.142857143
Tioga County,pm25,µg/m³,US,TIOGA,00:00.0,41.6447,-76.9392,4.771428571
Toll,pm25,µg/m³,US,Reno-Sparks,00:00.0,39.399841,-119.739606,4
Tonawanda II,pm25,µg/m³,US,ERIE,00:00.0,42.9981,-78.8993,5.722222222
Toppenish-Yakama Tri,pm25,µg/m³,US,Yakima,00:00.0,46.380199,-120.332603,17.42857143
Towanda,pm25,µg/m³,US,BRADFORD,00:00.0,41.705226,-76.512726,4.535714286
TracyAP,pm25,µg/m³,US,Stockton,00:00.0,37.6825,-121.4406,6.307692308
Tramway,pm25,µg/m³,US,Albuquerque,00:00.0,35.185,-106.5077,7.628571429
Tranquillity,pm25,µg/m³,US,FRESNO,00:00.0,36.6324,-120.3822,5.769230769
Trenton,pm25,µg/m³,US,Augusta-Richmond County,00:00.0,33.7397,-81.8536,6.97
Triple Oak - Near Ro,pm25,µg/m³,US,Raleigh-Cary,00:00.0,35.8652,-78.8197,9.785714286
Troost,pm25,µg/m³,US,Kansas City,00:00.0,39.10465,-94.57055,6.491666667
Truckee BAM,pm25,µg/m³,US,Truckee-Grass Valley,00:00.0,39.3386,-120.170303,7.857142857
Tukwila_Allentown,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,47.498535,-122.278385,7.876923077
Tulalip-Totem Beach,pm25,µg/m³,US,Seattle-Tacoma-Bellevue,00:00.0,48.065339,-122.285194,1.278571429
Tulsa,pm25,µg/m³,US,Tulsa,00:00.0,36.206699,-95.976402,21.8
Turlock - S. Minaret,pm25,µg/m³,US,Modesto,00:00.0,37.4883,-120.8358,15.61538462
Twin Falls PM25,pm25,µg/m³,US,TWIN FALLS,00:00.0,42.565089,-114.494717,8.285714286
Twisp-Glover St,pm25,µg/m³,US,CHELAN,00:00.0,48.3645,-120.1211,10.12142857
UC1,pm25,µg/m³,US,UNION,00:00.0,42.751518,-96.707208,5.392307692
Ukiah Library,pm25,µg/m³,US,MENDOCINO,00:00.0,39.150478,-123.206528,3.166666667
Underhill,pm25,µg/m³,US,Burlington-South Burlington,00:00.0,44.528389,-72.868973,2.464285714
Uniontown,pm25,µg/m³,US,Pittsburgh,00:00.0,39.917663,-79.805499,19.13333333
Unit0269,pm25,µg/m³,US,FS1 - Forest Service,00:00.0,38.979267,-105.352997,4.8
Unit1029,pm25,µg/m³,US,FS1 - Forest Service,00:00.0,41.728574,-122.521505,15.93333333
United Ave,pm25,µg/m³,US,Atlanta-Sandy Springs-Marietta,00:00.0,33.7206,-84.3578,12.02307692
Upland,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,00:00.0,34.10366,-117.629096,21.32857143
Utica,pm25,µg/m³,US,Utica-Rome,00:00.0,43.0994,-75.225,3.15
V_VIEW,pm25,µg/m³,US,Miami-Fort Lauderdale-Miami Beach,00:00.0,26.0732,-80.3386,1.714285714
Vacaville,pm25,µg/m³,US,Vallejo-Fairfield,00:00.0,38.3525,-121.9617,7.333333333
Vallejo,pm25,µg/m³,US,Vallejo-Fairfield,00:00.0,38.102507,-122.237976,1
Vancouver-NE 84th Av,pm25,µg/m³,US,CLARK,00:00.0,45.64336,-122.58737,20.42857143
Vernal #4,pm25,µg/m³,US,UINTAH,00:00.0,40.464722,-109.56083,4.6
Victorville - Park A,pm25,µg/m³,US,Riverside-San Bernardino-Ontario,00:00.0,34.51,-117.3306,16.85714286
Viking Lake State Pa,pm25,µg/m³,US,MONTGOMERY,00:00.0,40.970001,-95.044998,8
Virginia,pm25,µg/m³,US,ST. LOUIS,00:00.0,47.5212,-92.5393,3.785714286
Visalia - N. Church,pm25,µg/m³,US,Visalia-Porterville,00:00.0,36.33252,-119.29095,35.5
W Greenwich,pm25,µg/m³,US,Providence-New Bedford-Fall River,00:00.0,41.615,-71.7197,2.8
W OWEN SCH,pm25,µg/m³,US,Fayetteville,00:00.0,35.041416,-78.953112,7
WARE,pm25,µg/m³,US,Springfield,00:00.0,42.298302,-72.334396,5.071428571
WATSON,pm25,µg/m³,US,Louisville,00:00.0,38.0608,-85.8961,32.09285714
WAUKESHA - CLEVELAND,pm25,µg/m³,US,Milwaukee-Waukesha-West Allis,00:00.0,43.0203,-88.215,17.12142857
WAVELAND,pm25,µg/m³,US,Gulfport-Biloxi,00:00.0,30.3008,-89.395798,10.86428571
WHlthDpt,pm25,µg/m³,US,Wichita,00:00.0,37.7011,-97.3139,3.257142857
WIND CAVE,pm25,µg/m³,US,CUSTER,00:00.0,43.557613,-103.483658,2.063636364
WY/KC,pm25,µg/m³,US,Kansas City,00:00.0,39.1175,-94.6356,11.8
WYLAM,pm25,µg/m³,US,Birmingham-Hoover,00:00.0,33.4997,-86.9242,9.535714286
Waco C1037,pm25,µg/m³,US,Waco,00:00.0,31.6531,-97.0706,16.70714286
Walla Walla-12th St,pm25,µg/m³,US,Walla Walla,00:00.0,46.0588,-118.3514,4.221428571
Ward,pm25,µg/m³,US,SUMTER,00:00.0,32.36253,-88.27792,12.47142857
Warner Robins,pm25,µg/m³,US,Warner Robins,00:00.0,32.6056,-83.5979,5.4
Waterbury,pm25,µg/m³,US,New Haven-Milford,00:00.0,41.5503,-73.0442,4.85
"Waterloo, Water Towe",pm25,µg/m³,US,Waterloo-Cedar Falls,00:00.0,42.5014,-92.315804,20.85714286
Watertown,pm25,µg/m³,US,CODINGTON,00:00.0,44.89965,-97.128802,6.192857143
Weaverville,pm25,µg/m³,US,TRINITY,00:00.0,40.734722,-122.941109,12.07142857
Wellpinit-Spokane Tr,pm25,µg/m³,US,STEVENS,00:00.0,47.885201,-117.988602,6.735714286
Wenatchee-Fifth St,pm25,µg/m³,US,CHELAN,00:00.0,47.43061,-120.34195,16.56666667
West Duluth,pm25,µg/m³,US,Duluth,00:00.0,46.743889,-92.166946,3.714285714
West Phoenix,pm25,µg/m³,US,Phoenix-Mesa-Scottsdale,00:00.0,33.483799,-112.142601,23.20714286
West Yellowstone Par,pm25,µg/m³,US,GALLATIN,00:00.0,44.657014,-111.089618,1.454545455
Westlake,pm25,µg/m³,US,Lake Charles,00:00.0,30.2625,-93.285,11.57333333
White Plains,pm25,µg/m³,US,New York-Northern New Jersey-Long Island,00:00.0,41.0522,-73.7642,4.207692308
White Springs,pm25,µg/m³,US,HAMILTON,00:00.0,30.4264,-82.7947,2.988888889
White Swan-Yakama Tr,pm25,µg/m³,US,YAKIMA,00:00.0,46.375431,-120.729317,16.58571429
Whiteface Mtn,pm25,µg/m³,US,ESSEX,00:00.0,44.3647,-73.9017,2.264285714
Williams Middle Scho,pm25,µg/m³,US,Florence,00:00.0,34.2143,-79.7673,7.34
Willits Justice Cent,pm25,µg/m³,US,Ukiah,00:00.0,39.411743,-123.352661,2.8
Willows-Colusa,pm25,µg/m³,US,GLENN,00:00.0,39.53387,-122.190834,6.928571429
Winter Park,pm25,µg/m³,US,Orlando-Kissimmee,00:00.0,28.5997,-81.3628,2.683333333
Winthrop-Chewuch Rd,pm25,µg/m³,US,OKANOGAN,00:00.0,48.4772,-120.1906,8.835714286
Woodland,pm25,µg/m³,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.6619,-121.7278,19.91666667
Worcester,pm25,µg/m³,US,Worcester,00:00.0,42.263901,-71.794701,5.285714286
YMCA - Marion County,pm25,µg/m³,US,Ocala,00:00.0,29.170799,-82.1008,3.388888889
YPSILANTI,pm25,µg/m³,US,Ann Arbor,00:00.0,42.24,-83.5997,8.007692308
Yacolt-Yacolt Rd,pm25,µg/m³,US,CLARK,00:00.0,45.863899,-122.410889,6.285714286
Yakima-4th Ave,pm25,µg/m³,US,Yakima,00:00.0,46.594952,-120.512283,22.07142857
Yellowstone- Old Fai,pm25,µg/m³,US,TETON,00:00.0,44.373056,-110.830833,4.714285714
York,pm25,µg/m³,US,York-Hanover,00:00.0,39.9653,-76.6994,10.40714286
Yosemite Village - V,pm25,µg/m³,US,MARIPOSA,00:00.0,37.748707,-119.587094,15.92857143
Youngstown - Head St,pm25,µg/m³,US,Youngstown-Warren-Boardman,00:00.0,41.095938,-80.658467,3.964285714
Youngstown - Laird A,pm25,µg/m³,US,Youngstown-Warren-Boardman,00:00.0,41.23172,-80.80116,8.115384615
Yreka,pm25,µg/m³,US,SISKIYOU,00:00.0,41.72679,-122.63359,5.714285714
Yuba City,pm25,µg/m³,US,Yuba City,00:00.0,39.13868,-121.61884,22.07142857
Yulee,pm25,µg/m³,US,Jacksonville,00:00.0,30.62673,-81.53597,2.166666667
Yuma Supersite,pm25,µg/m³,US,Yuma,00:00.0,32.690277,-114.614441,14.28571429
Zayante Fire Station,pm25,µg/m³,US,Santa Cruz-Watsonville,00:00.0,37.067003,-122.057206,2.071428571
