location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Portland Near Road,o3,ppm,US,Portland-Vancouver-Beaverton,00:00.0,45.39916,-122.7455,7.14E-05
Portsmouth,o3,ppm,US,Boston-Cambridge-Quincy,00:00.0,43.075371,-70.748017,0.033428571
Potato Creek State P,o3,ppm,US,South Bend-Mishawaka,00:00.0,41.5517,-86.3706,0.013214286
Preble County,o3,ppm,US,Dayton,00:00.0,39.83562,-84.72049,0.018384615
Prescott Pioneer Par,o3,ppm,US,Prescott,00:00.0,34.61205,-112.46321,0.034666667
Pride,o3,ppm,US,Baton Rouge,00:00.0,30.7008,-91.0561,0.020214286
Prince Edward,o3,ppm,US,PRINCE EDWARD,00:00.0,37.17,-78.31,0.023538462
QUINCY,o3,ppm,US,Quincy,00:00.0,39.9175,-91.3358,0.027142857
Quaker City,o3,ppm,US,NOBLE,00:00.0,39.9428,-81.3373,0.024153846
Queen Valley,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.289398,-111.292801,0.045
Queens,o3,ppm,US,New York-Northern New Jersey-Long Island,00:00.0,40.7375,-73.8244,0.030642857
RIVER_Terrace,o3,ppm,US,Washington-Arlington-Alexandria,00:00.0,38.895683,-76.958089,0.017933333
ROCKWELL,o3,ppm,US,Salisbury,00:00.0,35.551868,-80.395039,0.035076923
ROCK_IS,o3,ppm,US,Davenport-Moline-Rock Island,00:00.0,41.5144,-90.5172,0.004785714
ROLAND,o3,ppm,US,Fort Smith,00:00.0,35.408138,-94.524414,0.011615385
RUTLAND,o3,ppm,US,Rutland,00:00.0,43.608528,-72.98246,0.037538462
"Rangely, CO",o3,ppm,US,RIO BLANCO,00:00.0,40.086941,-108.761002,0.014615385
Reading Airport,o3,ppm,US,Reading,00:00.0,40.3833,-75.9686,0.031666667
Red Bluff - Walnut o,o3,ppm,US,Red Bluff,00:00.0,40.170917,-122.255667,0.0255
Red Mountain,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.5079,-111.754601,0.0358
Redding,o3,ppm,US,Redding,00:00.0,40.5497,-122.3792,0.023133333
Redhills/Shandon,o3,ppm,US,San Luis Obispo-Paso Robles,00:00.0,35.64366,-120.23134,0.031333333
Redlands - Dearborn,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,34.059626,-117.147347,0.026666667
Redwash,o3,ppm,US,UINTAH,00:00.0,40.204433,-109.35321,0.034307692
Redwood City,o3,ppm,US,San Francisco-Oakland-Fremont,00:00.0,37.4828,-122.2022,0.007181818
Reno3,o3,ppm,US,Reno-Sparks,00:00.0,39.52507,-119.807744,0.014928571
Reseda,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,00:00.0,34.1992,-118.5331,0.009266667
Rider University,o3,ppm,US,Trenton-Ewing,00:00.0,40.283092,-74.742645,0.030307692
Rifle Ozone,o3,ppm,US,GARFIELD,00:00.0,39.541801,-107.784103,0.008714286
Riverside - Rubidoux,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,33.999449,-117.415831,0.003533333
Roanoke Elem. School,o3,ppm,US,Huntington,00:00.0,40.9606,-85.3803,0.012357143
Rochester,o3,ppm,US,Rochester,00:00.0,43.1461,-77.5481,0.0345
Rockland Cty,o3,ppm,US,ROCKLAND,00:00.0,41.182079,-74.028191,0.034583333
Rockwall Heath C69,o3,ppm,US,Dallas-Fort Worth-Arlington,00:00.0,32.9361,-96.4592,0.026166667
Rocky Flats - N - 16,o3,ppm,US,Denver-Aurora,00:00.0,39.9128,-105.1883,0.041428571
Rocky Mountain NP,o3,ppm,US,Fort Collins-Loveland,00:00.0,40.2778,-105.5453,0.042714286
Roosvelt,o3,ppm,US,DUCHESNE,00:00.0,40.2943,-110.009,0.018071429
Rose Elementary,o3,ppm,US,Tucson,00:00.0,32.1731,-110.9797,0.013533333
Rose Park,o3,ppm,US,Salt Lake City,00:00.0,40.7955,-111.9309,0.002214286
Rosenstiel,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,00:00.0,25.7325,-80.162201,0.026642857
Roseville - N.Sunris,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.74643,-121.26498,0.007923077
Rutgers University,o3,ppm,US,New York-Northern New Jersey-Long Island,00:00.0,40.462181,-74.429436,0.029
SAND ISLAND 2 - ANUE,o3,ppm,US,Honolulu,00:00.0,21.3039,-157.8711,0.009714286
SEAFORD,o3,ppm,US,Seaford,00:00.0,38.6444,-75.6131,0.026066667
SETRPC 40 Sabine Pas,o3,ppm,US,Beaumont-Port Arthur,00:00.0,29.7181,-93.8969,0.023692308
SETRPC 43 Jefferson,o3,ppm,US,Beaumont-Port Arthur,00:00.0,29.9425,-94.0006,0.024416667
SHELBY FARMS,o3,ppm,US,Memphis,00:00.0,35.151588,-89.85022,0.014692308
SHELDAHL,o3,ppm,US,POLK,00:00.0,41.849433,-93.697616,0.021384615
SIMMONS PARK,o3,ppm,US,Tampa-St. Petersburg-Clearwater,00:00.0,27.7403,-82.4656,0.033533333
SPRNGDLE,o3,ppm,US,Fayetteville-Springdale-Rogers,00:00.0,36.1797,-94.1167,0.0194
STILWELL CASTNET & N,o3,ppm,US,ADAIR,00:00.0,35.750599,-94.669701,0.024384615
SYDNEY,o3,ppm,US,Tampa-St. Petersburg-Clearwater,00:00.0,27.9659,-82.230617,0.022133333
Sacaton,o3,ppm,US,PINAL,00:00.0,33.080003,-111.739298,0.019933333
Saguaro Monument,o3,ppm,US,Tucson,00:00.0,32.1764,-110.7378,0.040666667
Salamonie Reservoir,o3,ppm,US,Wabash,00:00.0,40.816,-85.6611,0.015692308
San Andreas,o3,ppm,US,CALAVERAS,00:00.0,38.20185,-120.680277,0.010153846
San Antonio,o3,ppm,US,Tampa-St. Petersburg-Clearwater,00:00.0,28.3322,-82.3056,0.019111111
San Antonio Northwes,o3,ppm,US,San Antonio,00:00.0,29.514999,-98.620003,0.004928571
San Bernadino - 4th,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,34.106678,-117.274063,0.003066667
San Diego - Kearny V,o3,ppm,US,SAN DIEGO,00:00.0,32.845467,-117.123894,0.01975
San Diego - Sherman,o3,ppm,US,San Diego-Carlsbad-San Marcos,00:00.0,32.710177,-117.142665,0.022363636
San Francisco,o3,ppm,US,San Francisco-Oakland-Fremont,00:00.0,37.7658,-122.3978,0.014181818
San Jose - Jackson S,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,00:00.0,37.3483,-121.8947,0.019909091
San Luis Obispo - Hi,o3,ppm,US,SAN LUIS OBISPO,00:00.0,35.25651,-120.6693,0.039769231
San Martin,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,00:00.0,37.0792,-121.5994,0.0185
San Pablo - Rumrill,o3,ppm,US,San Francisco-Oakland-Fremont,00:00.0,37.9604,-122.3571,0.003916667
San Rafael,o3,ppm,US,San Francisco-Oakland-Fremont,00:00.0,37.9722,-122.5189,0.010272727
San Ramon,o3,ppm,US,San Francisco-Oakland-Fremont,00:00.0,37.743649,-121.934188,0.006363636
Sandcut,o3,ppm,US,Terre Haute,00:00.0,39.5642,-87.3253,0.019928571
Santa Barbara,o3,ppm,US,Santa Barbara-Santa Maria,00:00.0,34.42775,-119.69091,0.005357143
Santa Clarita,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,00:00.0,34.3833,-118.5283,0.008866667
Santa Fe Airport,o3,ppm,US,Santa Fe,00:00.0,35.6198,-106.0797,0.020909091
Santa Maria - Broadw,o3,ppm,US,Santa Barbara-Santa Maria,00:00.0,34.942872,-120.435611,0.040384615
Santa Teresa,o3,ppm,US,Las Cruces,00:00.0,31.7878,-106.6828,0.007818182
Santa Ynez,o3,ppm,US,Santa Barbara-Santa Maria,00:00.0,34.605819,-120.07506,0.010642857
Santee Sioux,o3,ppm,US,KNOX,00:00.0,42.8292,-97.8541,0.031076923
Savannahs,o3,ppm,US,ST. LUCIE,00:00.0,27.38908,-80.311035,0.024444444
Scranton,o3,ppm,US,Scranton--Wilkes-Barre,00:00.0,41.4428,-75.6231,0.0352
Seabrook Friendship,o3,ppm,US,Houston-Sugar Land-Baytown,00:00.0,29.5831,-95.0156,0.015769231
Seattle-Beacon Hill,o3,ppm,US,Seattle-Tacoma-Bellevue,00:00.0,47.568236,-122.308628,0.018384615
Sebastopol,o3,ppm,US,Santa Rosa-Petaluma,00:00.0,38.403765,-122.818294,0.0055
Sedgwick,o3,ppm,US,Wichita,00:00.0,37.897499,-97.492073,0.032214286
Seiling,o3,ppm,US,DEWEY,00:00.0,36.1589,-98.9353,0.032
Seminole Community C,o3,ppm,US,Orlando-Kissimmee,00:00.0,28.7456,-81.31,0.018333333
Senior Center,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4883,-111.855003,0.035333333
Sequoia and Kings Ca,o3,ppm,US,Visalia-Porterville,00:00.0,36.489399,-118.826897,0.026428571
Shafter - Walker Str,o3,ppm,US,Bakersfield,00:00.0,35.50349,-119.27264,0.008461538
Shakopee,o3,ppm,US,Minneapolis-St. Paul-Bloomington,00:00.0,44.789398,-93.512497,0.0205
Shasta Lake City,o3,ppm,US,Redding,00:00.0,40.6894,-122.4024,0.029285714
Sheffield Elementary,o3,ppm,US,Jacksonville,00:00.0,30.4758,-81.5869,0.019214286
Shenandoah NP,o3,ppm,US,MADISON,00:00.0,38.5231,-78.4347,0.031214286
Sheridan,o3,ppm,US,SHERIDAN,00:00.0,44.933998,-106.847198,0.026642857
Shreveport Airport,o3,ppm,US,Shreveport-Bossier City,00:00.0,32.5364,-93.7492,0.003142857
Sidney 201,o3,ppm,US,RICHLAND,00:00.0,47.8679,-104.676864,0.027076923
Sikes Elementary Sch,o3,ppm,US,Lakeland,00:00.0,27.94,-82.0003,0.019444444
Simi Valley - Cochra,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,00:00.0,34.2775,-118.6847,0.021357143
Sioux Falls,o3,ppm,US,MINNEHAHA,00:00.0,43.54792,-96.700768,0.028
Skyline Park C72,o3,ppm,US,El Paso,00:00.0,31.893889,-106.425556,0.009857143
Sloughhouse,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.494475,-121.211131,0.017533333
Smithfield,o3,ppm,US,CACHE,00:00.0,41.842778,-111.85194,0.0215
Socorro Hueco C49,o3,ppm,US,El Paso,00:00.0,31.66752,-106.28774,0.004785714
Solano Drive,o3,ppm,US,Las Cruces,00:00.0,32.3169,-106.7669,0.006454545
Sonora - Barretta St,o3,ppm,US,Phoenix Lake-Cedar Ridge,00:00.0,37.98178,-120.378551,0.013307692
South Bend-Shields D,o3,ppm,US,South Bend-Mishawaka,00:00.0,41.6967,-86.2147,0.013142857
South DeKalb,o3,ppm,US,Atlanta-Sandy Springs-Marietta,00:00.0,33.6906,-84.2731,0.006846154
South Pass,o3,ppm,US,Riverton,00:00.0,42.5275,-108.7203,0.039125
South Phoenix,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4033,-112.0731,0.003866667
South Reno,o3,ppm,US,Reno-Sparks,00:00.0,39.469225,-119.775393,0.006428571
South Scottsdale,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4797,-111.9172,0.0068
South Valley,o3,ppm,US,Albuquerque,00:00.0,35.0186,-106.651901,0.002928571
Southern Maryland,o3,ppm,US,Washington-Arlington-Alexandria,00:00.0,38.5042,-76.811897,0.018333333
Spanish Fork,o3,ppm,US,Provo-Orem,00:00.0,40.136398,-111.660202,0.016538462
Spanish Springs,o3,ppm,US,Reno-Sparks,00:00.0,39.621462,-119.718738,0.006785714
Sparks,o3,ppm,US,Reno-Sparks,00:00.0,39.54092,-119.746764,0.001142857
Speedwell,o3,ppm,US,CLAIBORNE,00:00.0,36.47,-83.83,0.026538462
Springville,o3,ppm,US,TULARE,00:00.0,36.1358,-118.8108,0.022214286
St Regis Mohawk-NY,o3,ppm,US,Malone,00:00.0,44.980598,-74.695297,0
St. Andrews Park,o3,ppm,US,Panama City-Lynn Haven,00:00.0,30.128901,-85.738098,0.025777778
St. Lukes Meridian,o3,ppm,US,Boise City-Nampa,00:00.0,43.600699,-116.347853,0.012272727
St. Marks Wildlife R,o3,ppm,US,Tallahassee,00:00.0,30.0842,-84.1617,0.026111111
St. Martinville,o3,ppm,US,Lafayette,00:00.0,30.008887,-91.869595,0.024166667
St. Petersburg Colle,o3,ppm,US,Tampa-St. Petersburg-Clearwater,00:00.0,27.9711,-82.7361,0.030333333
St. Philips,o3,ppm,US,Evansville,00:00.0,38.0053,-87.7183,0.018142857
StJohns,o3,ppm,US,MARICOPA,00:00.0,33.29015,-112.159874,0.0256
State College,o3,ppm,US,State College,00:00.0,40.8114,-77.8769,0.031666667
Stillwater,o3,ppm,US,Albany-Schenectady-Troy,00:00.0,43.0122,-73.6492,0.035
Stockton,o3,ppm,US,JO DAVIESS,00:00.0,42.2869,-89.9997,0.020923077
Stockton - Hazelton,o3,ppm,US,Stockton,00:00.0,37.95075,-121.26897,0.006
Strongstown,o3,ppm,US,Indiana,00:00.0,40.5633,-78.92,0.034266667
Stuart,o3,ppm,US,MARTIN,00:00.0,27.172459,-80.240692,0.027
Substation,o3,ppm,US,Farmington,00:00.0,36.7969,-108.4725,0.021363636
Sumatra,o3,ppm,US,LIBERTY,00:00.0,30.1103,-84.9903,0.0278
Swiftwater,o3,ppm,US,East Stroudsburg,00:00.0,41.083099,-75.3283,0.034133333
TRURO,o3,ppm,US,Barnstable Town,00:00.0,41.9756,-70.0239,0.038
Taft,o3,ppm,US,Cincinnati-Middletown,00:00.0,39.12886,-84.50404,0.016666667
TakomaRec,o3,ppm,US,WASHINGTON,00:00.0,38.970101,-77.016715,0.022066667
Tallahassee Communit,o3,ppm,US,Tallahassee,00:00.0,30.4397,-84.3483,0.028
Tangerine & Camino d,o3,ppm,US,Tucson,00:00.0,32.4253,-111.0669,0.030933333
Temecula (Lake Skinn,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,33.583099,-117.072197,0.0296
Tempe,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.4124,-111.9347,0.0104
Temple Georgia C1045,o3,ppm,US,Killeen-Temple-Fort Hood,00:00.0,31.122527,-97.431158,0.007230769
Terre Haute-Lafayett,o3,ppm,US,Terre Haute,00:00.0,39.4861,-87.4014,0.005428571
Theodore Roosevelt N,o3,ppm,US,Dickinson,00:00.0,46.949699,-103.514397,0.023714286
Thibodaux,o3,ppm,US,Houma-Bayou Cane-Thibodaux,00:00.0,29.7639,-90.7653,0.0246
Thousand Oaks - Moor,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,00:00.0,34.21,-118.8694,0.013266667
Thunder Basin,o3,ppm,US,Gillette,00:00.0,44.6633,-105.287498,0.0245
Tioga County,o3,ppm,US,TIOGA,00:00.0,41.6447,-76.9392,0.035133333
Tishomingo,o3,ppm,US,JOHNSTON,00:00.0,34.198875,-96.67308,0.007
Toll,o3,ppm,US,Reno-Sparks,00:00.0,39.399841,-119.739606,0.019071429
Tonto National Monum,o3,ppm,US,GILA,00:00.0,33.654725,-111.107406,0.036866667
Towanda,o3,ppm,US,BRADFORD,00:00.0,41.705226,-76.512726,0.0344
TracyAP,o3,ppm,US,Stockton,00:00.0,37.6825,-121.4406,0.024333333
Tramway,o3,ppm,US,Albuquerque,00:00.0,35.185,-106.5077,0.033142857
Tranquillity,o3,ppm,US,FRESNO,00:00.0,36.6324,-120.3822,0.013846154
Trona - Athol and Te,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,35.774455,-117.372109,0.027285714
Tulsa,o3,ppm,US,Tulsa,00:00.0,36.206699,-95.976402,0.001
Turlock - S. Minaret,o3,ppm,US,Modesto,00:00.0,37.4883,-120.8358,0.003142857
Tyler Airport Reloca,o3,ppm,US,Tyler,00:00.0,32.344008,-95.415751,0.019428571
UC1,o3,ppm,US,UNION,00:00.0,42.751518,-96.707208,0.024230769
Ukiah District Offic,o3,ppm,US,Ukiah,00:00.0,39.145733,-123.202995,0.003071429
Underhill,o3,ppm,US,Burlington-South Burlington,00:00.0,44.528389,-72.868973,0.035692308
Uniontown,o3,ppm,US,Pittsburgh,00:00.0,39.917663,-79.805499,0.022066667
Unionville,o3,ppm,US,TUSCOLA,00:00.0,43.61,-83.36,0.033461538
Upland,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,34.10366,-117.629096,0.006133333
Ute 1,o3,ppm,US,Durango,00:00.0,37.13678,-107.62863,0.0225
Ute 3,o3,ppm,US,Durango,00:00.0,37.10258,-107.870219,0.025
Uxbridge,o3,ppm,US,Worcester,00:00.0,42.0997,-71.62,0.034142857
V_VIEW,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,00:00.0,26.0732,-80.3386,0.0245625
Vacaville,o3,ppm,US,Vallejo-Fairfield,00:00.0,38.3525,-121.9617,0.0105
Vallejo,o3,ppm,US,Vallejo-Fairfield,00:00.0,38.102507,-122.237976,0.014272727
Valley Central,o3,ppm,US,Poughkeepsie-Newburgh-Middletown,00:00.0,41.5231,-74.215,0.033642857
Valparaiso,o3,ppm,US,Chicago-Naperville-Joliet,00:00.0,41.5114,-87.0353,0.012142857
Vernal #4,o3,ppm,US,UINTAH,00:00.0,40.464722,-109.56083,0.026714286
Victoria C87,o3,ppm,US,Victoria,00:00.0,28.8358,-97.0056,0.007615385
Victorville - Park A,o3,ppm,US,Riverside-San Bernardino-Ontario,00:00.0,34.51,-117.3306,0.009571429
Vincennes,o3,ppm,US,Vincennes,00:00.0,38.7408,-87.4853,0.018384615
Vinton,o3,ppm,US,Lake Charles,00:00.0,30.2278,-93.5797,0.019571429
Visalia - N. Church,o3,ppm,US,Visalia-Porterville,00:00.0,36.33252,-119.29095,0.008076923
Voyageurs NP,o3,ppm,US,Duluth,00:00.0,48.4128,-92.8292,0.034142857
W Greenwich,o3,ppm,US,Providence-New Bedford-Fall River,00:00.0,41.615,-71.7197,0.0378
WARE,o3,ppm,US,Springfield,00:00.0,42.298302,-72.334396,0.036857143
WATSON,o3,ppm,US,Louisville,00:00.0,38.0608,-85.8961,0.007785714
WHlthDpt,o3,ppm,US,Wichita,00:00.0,37.7011,-97.3139,0.03
WIND CAVE,o3,ppm,US,CUSTER,00:00.0,43.557613,-103.483658,0.036307692
WY/KC,o3,ppm,US,Kansas City,00:00.0,39.1175,-94.6356,0.021214286
Waco C1037,o3,ppm,US,Waco,00:00.0,31.6531,-97.0706,0.008615385
Walter Johnson,o3,ppm,US,Las Vegas-Paradise,00:00.0,36.169756,-115.263038,0.029
Wampanoag Laboratory,o3,ppm,US,N/A,00:00.0,41.330601,-70.788896,0.037607143
Wamsutter,o3,ppm,US,Rock Springs,00:00.0,41.6778,-108.0242,0.0288
Wash. Crossing,o3,ppm,US,Trenton-Ewing,00:00.0,40.3125,-74.8729,0.032923077
Welby - 78th Ave. &,o3,ppm,US,Denver-Aurora,00:00.0,39.8392,-104.9489,0.00125
Welch - 12400 W. Hwy,o3,ppm,US,Denver-Aurora,00:00.0,39.6389,-105.1389,0.030666667
West Chandler Fire S,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.299,-111.8843,0.005933333
West Los Angeles - V,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,00:00.0,34.051097,-118.456386,0.0064
West Orange C9/C141,o3,ppm,US,Beaumont-Port Arthur,00:00.0,30.0844,-93.7617,0.010428571
West Phoenix,o3,ppm,US,Phoenix-Mesa-Scottsdale,00:00.0,33.483799,-112.142601,0.000866667
West Union,o3,ppm,US,CLARK,00:00.0,39.210883,-87.668416,0.0165
Westmorland - 570 Co,o3,ppm,US,El Centro,00:00.0,33.0325,-115.6225,0.013785714
White Plains,o3,ppm,US,New York-Northern New Jersey-Long Island,00:00.0,41.0522,-73.7642,0.032071429
Whiteface Mtn,o3,ppm,US,ESSEX,00:00.0,44.3647,-73.9017,0.035714286
Whiterocks,o3,ppm,US,UINTAH,00:00.0,40.483799,-109.906197,0.037818182
Whitestown,o3,ppm,US,Indianapolis,00:00.0,39.9975,-86.395278,0.021357143
Wilkes-Barre,o3,ppm,US,Scranton--Wilkes-Barre,00:00.0,41.2658,-75.8464,0.033533333
Williamson,o3,ppm,US,Rochester,00:00.0,43.2303,-77.1728,0.0365
Willows-Colusa,o3,ppm,US,GLENN,00:00.0,39.53387,-122.190834,0.021384615
Winegard Elementary,o3,ppm,US,Orlando-Kissimmee,00:00.0,28.4544,-81.3814,0.021
Winter Park,o3,ppm,US,Orlando-Kissimmee,00:00.0,28.5997,-81.3628,0.021555556
Woodland,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,00:00.0,38.6619,-121.7278,0.007916667
Woodstock,o3,ppm,US,Lebanon,00:00.0,43.945,-71.7008,0.036
Worcester,o3,ppm,US,Worcester,00:00.0,42.2742,-71.8758,0.035714286
YMCA - Marion County,o3,ppm,US,Ocala,00:00.0,29.170799,-82.1008,0.015666667
Yellowstone NP,o3,ppm,US,Jackson,00:00.0,44.5597,-110.4006,0.036214286
York,o3,ppm,US,York-Hanover,00:00.0,39.9653,-76.6994,0.0286
York DW,o3,ppm,US,York-Hanover,00:00.0,39.8608,-76.4619,0.027866667
Yosemite NP Turtleba,o3,ppm,US,MARIPOSA,00:00.0,37.713299,-119.7061,0.041142857
Yreka,o3,ppm,US,SISKIYOU,00:00.0,41.72679,-122.63359,0.0075
Yuba City,o3,ppm,US,Yuba City,00:00.0,39.13868,-121.61884,0.003230769
Yuma Supersite,o3,ppm,US,Yuma,00:00.0,32.690277,-114.614441,0.018
Zion NP,o3,ppm,US,St. George,00:00.0,37.1983,-113.1506,0.040071429
