location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Portland - SE Lafaye,so2,ppm,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.496641,-122.602877,0.000244444444444444
Portsmouth,so2,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,43.075371,-70.748017,0.00160869565217391
Pryor,so2,ppm,US,MAYES,2019-11-15 13:00:00.000000,36.229087,-95.268905,0.0
RHINELANDER,so2,ppm,US,ONEIDA,2019-11-16 16:00:00.000000,45.6453,-89.4125,6.81818181818182e-05
RIT,so2,ppm,US,PHILADELPHIA,2019-11-16 16:00:00.000000,39.922516,-75.186783,0.00127906976744186
RIVER_Terrace,so2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.895683,-76.958089,0.00121739130434783
RUTLAND,so2,ppm,US,Rutland,2019-11-16 16:00:00.000000,43.608528,-72.98246,0.000272727272727273
Reno3,so2,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.52507,-119.807744,4.34782608695652e-05
Richmond - 7th St,so2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9478,-122.3636,0.00104761904761905
Rider Trail I-70,so2,ppm,US,ST. LOUIS,2019-11-16 17:00:00.000000,38.75264,-90.44884,0.00159090909090909
Riverside - Rubidoux,so2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.999449,-117.415831,0.000148936170212766
Riviera Beach,so2,ppm,US,Baltimore-Towson,2019-11-16 14:00:00.000000,39.158883,-76.511367,0.000371428571428571
Rockingham,so2,ppm,US,Harrisonburg,2019-11-16 16:00:00.000000,38.4772,-78.816704,0.00104347826086957
Rome-Kraftsman,so2,ppm,US,Rome,2019-11-16 16:00:00.000000,34.243645,-85.325948,0.0008
Rose Park,so2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.7955,-111.9309,0.000933333333333334
Rte 9 Del. City,so2,ppm,US,NEW CASTLE,2019-11-16 16:00:00.000000,39.595001,-75.611,0.00041304347826087
SHIRLEY PLANTATION,so2,ppm,US,Richmond,2019-11-16 16:00:00.000000,37.3419,-77.260803,0.00110869565217391
SPRINGFIELDSP,so2,ppm,US,HAMPDEN,2019-11-16 16:00:00.000000,42.120248,-72.58499,0.000608695652173913
STILWELL CASTNET & N,so2,ppm,US,ADAIR,2019-11-16 16:00:00.000000,35.750599,-94.669701,0.000318181818181818
San Pablo - Rumrill,so2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9604,-122.3571,0.000976190476190477
Savannah East Presid,so2,ppm,US,Savannah,2019-11-16 16:00:00.000000,32.0683,-81.0489,0.001
Savannah L&A,so2,ppm,US,Savannah,2019-11-16 16:00:00.000000,32.0903,-81.1306,0.00562222222222222
Seattle-Beacon Hill,so2,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.568236,-122.308628,0.000536585365853659
Semora DRR,so2,ppm,US,PERSON,2019-11-16 16:00:00.000000,36.489943,-79.058523,0.000318181818181818
Shadyside PSD,so2,ppm,US,BELMONT,2019-11-16 16:00:00.000000,39.9679,-80.7464,0.0
Sheldon Station,so2,ppm,US,LANCASTER,2019-11-16 17:00:00.000000,40.55476,-96.78035,0.000208333333333333
Sikes Elementary Sch,so2,ppm,US,Lakeland,2019-11-16 16:00:00.000000,27.94,-82.0003,0.0003125
Sinclair In-Town,so2,ppm,US,CARBON,2019-11-16 17:00:00.000000,41.78237,-107.12083,0.000268292682926829
Skyland DRR,so2,ppm,US,Asheville,2019-11-16 16:00:00.000000,35.481861,-82.509861,0.000409090909090909
Skyland Drive,so2,ppm,US,Kingsport-Bristol-Bristol,2019-11-16 16:00:00.000000,36.52102,-82.516306,0.0025
South DeKalb,so2,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.6906,-84.2731,0.0
Southport DRR,so2,ppm,US,BRUNSWICK,2019-11-16 16:00:00.000000,33.942222,-78.019167,0.0
St Regis Mohawk-NY,so2,ppm,US,Malone,2019-11-16 16:00:00.000000,44.980598,-74.695297,0.0
St Theodosius,so2,ppm,US,Cleveland-Elyria-Mentor,2019-11-16 16:00:00.000000,41.477011,-81.682383,4.44444444444444e-05
St. Lukes Meridian,so2,ppm,US,Boise City-Nampa,2019-11-16 16:00:00.000000,43.600699,-116.347853,0.000315789473684211
Steubenville,so2,ppm,US,Weirton-Steubenville,2019-11-16 16:00:00.000000,40.366452,-80.615691,0.00270454545454546
TAIT CUMMINS,so2,ppm,US,Cedar Rapids,2019-11-16 16:00:00.000000,41.948669,-91.639543,0.0005
TRINITY ST MARKS,so2,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.295824,-83.129431,0.000630434782608696
Taft,so2,ppm,US,Cincinnati-Middletown,2019-11-16 16:00:00.000000,39.12886,-84.50404,0.000521739130434783
Terre Haute-Lafayett,so2,ppm,US,Terre Haute,2019-11-16 16:00:00.000000,39.4861,-87.4014,0.00106521739130435
Troost,so2,ppm,US,Kansas City,2019-11-16 17:00:00.000000,39.10465,-94.57055,0.00252272727272727
Tulsa,so2,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.206699,-95.976402,0.0006
Tulsa 0175,so2,ppm,US,TULSA,2019-11-16 03:00:00.000000,36.149876,-96.011665,0.0
Tulsa 0179,so2,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.15483,-96.015845,0.0
Tulsa 0235,so2,ppm,US,TULSA,2019-11-16 03:00:00.000000,36.126945,-95.99894,0.0027
Underhill,so2,ppm,US,Burlington-South Burlington,2019-11-16 16:00:00.000000,44.528389,-72.868973,0.0
United Ave,so2,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.7206,-84.3578,2.22222222222222e-05
Vallejo,so2,ppm,US,Vallejo-Fairfield,2019-11-16 16:00:00.000000,38.102507,-122.237976,0.000275
WARE,so2,ppm,US,Springfield,2019-11-16 16:00:00.000000,42.298302,-72.334396,0.0
WATSON,so2,ppm,US,Louisville,2019-11-16 16:00:00.000000,38.0608,-85.8961,0.00125
WEST OLIVE,so2,ppm,US,OTTAWA,2019-11-16 16:00:00.000000,42.923603,-86.196519,0.001
WY/KC,so2,ppm,US,Kansas City,2019-11-16 16:00:00.000000,39.1175,-94.6356,0.00186956521739131
Welby - 78th Ave. &,so2,ppm,US,Denver-Aurora,2019-11-16 14:00:00.000000,39.8392,-104.9489,0.0016046511627907
West Union,so2,ppm,US,ADAMS,2019-11-16 16:00:00.000000,38.79471,-83.533988,0.000204545454545455
Winter Park,so2,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.5997,-81.3628,0.001
Worcester,so2,ppm,US,Worcester,2019-11-16 16:00:00.000000,42.263901,-71.794701,0.000434782608695652
Yankee Road,so2,ppm,US,BUTLER,2019-11-16 16:00:00.000000,39.472436,-84.394952,0.00232608695652174
York Landfill,so2,ppm,US,YORK,2019-11-16 16:00:00.000000,34.977,-81.207,0.000552631578947369
Youngstown - Oakhill,so2,ppm,US,Youngstown-Warren-Boardman,2019-11-16 16:00:00.000000,41.096158,-80.658908,0.000609756097560976
60 Near Road,no2,ppm,US,SAN BERNARDINO,2019-11-16 16:00:00.000000,34.0309,-117.617403,0.0356904761904762
710 Near Road,no2,ppm,US,LOS ANGELES,2019-11-16 16:00:00.000000,33.859662,-118.200707,0.0332142857142857
AURORA HILLS,no2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.859402,-77.058899,0.0230238095238095
Anaheim,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.830586,-117.938509,0.0207380952380952
Anaheim Near Road,no2,ppm,US,ORANGE,2019-11-16 16:00:00.000000,33.819305,-117.918759,0.0227560975609756
Arden Arcade - Del P,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.613804,-121.368007,0.0092093023255814
Atascadero2,no2,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.494556,-120.666203,0.00445238095238095
Azalea,no2,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.7858,-82.74,0.00259375
Azusa,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.136474,-117.923963,0.0258333333333333
BLAIR STREET,no2,ppm,US,St. Louis,2019-11-16 17:00:00.000000,38.656449,-90.198548,0.02355
BOSTON-KENMORE,no2,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.3489,-71.097702,0.01855
Bakersfield - Califo,no2,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.356615,-119.062613,0.01325
Bakersfield-Muni,no2,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.3313,-119.0,0.0167894736842105
Baltimore County Nea,no2,ppm,US,BALTIMORE,2019-11-16 14:00:00.000000,39.371679,-76.746814,0.02415
Banning - South Hath,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.920758,-116.858419,0.0167380952380952
Bayonne,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.67025,-74.126083,0.0213333333333333
Bercut Dr,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.593328,-121.503728,0.0159069767441861
Berkeley Aquatic Par,no2,ppm,US,ALAMEDA,2019-11-16 16:00:00.000000,37.864767,-122.302741,0.014921052631579
Bethel Island,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,38.006311,-121.641918,0.00560526315789474
Big Piney,no2,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.486668,-110.099167,0.00125581395348837
Blaine,no2,ppm,US,Minneapolis-St. Paul-Bloomington,2019-11-16 16:00:00.000000,45.1425,-93.2139,0.00974418604651163
Bloomfield,no2,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.7422,-107.9769,0.0202727272727273
Blue Ridge I-70,no2,ppm,US,Kansas City,2019-11-16 17:00:00.000000,39.047911,-94.450513,0.022925
Boston - Roxbury,no2,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.329399,-71.082497,0.0164358974358974
Boston-Von Hillern,no2,ppm,US,SUFFOLK,2019-11-16 16:00:00.000000,42.325197,-71.056056,0.021
Boulder,no2,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.7186,-109.7531,0.0011219512195122
Buckeye,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.37,-112.6207,0.0173023255813954
Burdens Creek,no2,ppm,US,Durham,2019-11-16 16:00:00.000000,35.889402,-78.8747,0.00714634146341464
Burlington,no2,ppm,US,Burlington-South Burlington,2019-11-16 16:00:00.000000,44.476101,-73.210297,0.00651219512195122
CHICOPEE,no2,ppm,US,Springfield,2019-11-16 16:00:00.000000,42.194401,-72.555603,0.010027027027027
Calexico - Ethel Str,no2,ppm,US,El Centro,2019-11-16 16:00:00.000000,32.67618,-115.48307,0.0221176470588235
Camden Spruce St,no2,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.934446,-75.125291,0.0199047619047619
Cannons Lane,no2,ppm,US,Louisville,2019-11-16 16:00:00.000000,38.2286,-85.6544,0.0147560975609756
Cape Romain,no2,ppm,US,Charleston-North Charleston,2019-11-16 16:00:00.000000,32.941002,-79.656998,0.003
Carlsbad,no2,ppm,US,Carlsbad-Artesia,2019-11-16 13:00:00.000000,32.38,-104.2622,0.0101052631578947
Casino Center,no2,ppm,US,CLARK,2019-11-16 09:00:00.000000,36.174365,-115.13977,0.0340606060606061
Casper Gaseous,no2,ppm,US,Casper,2019-11-16 17:00:00.000000,42.82231,-106.36501,0.00213636363636364
Cedar Bluff,no2,ppm,US,TREGO,2019-11-16 16:00:00.000000,38.7703,-99.7636,0.00132558139534884
Central Phoenix,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4579,-112.046,0.0335581395348837
Chaco Culture Nation,no2,ppm,US,SAN JUAN,2019-11-16 16:00:00.000000,36.035,-107.904167,0.000804878048780488
Chanute,no2,ppm,US,NEOSHO,2019-11-16 16:00:00.000000,37.67696,-95.47594,0.00588095238095238
ChelmsfordNR,no2,ppm,US,MIDDLESEX,2019-11-16 16:00:00.000000,42.612113,-71.307519,0.0143589743589744
Chester,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.787628,-74.6763,0.00476190476190476
Chico -  East,no2,ppm,US,BUTTE,2019-11-16 16:00:00.000000,39.76168,-121.84047,0.00825
Cincinnati Near Road,no2,ppm,US,Cincinnati-Middletown,2019-11-16 16:00:00.000000,39.146025,-84.538375,0.0250697674418605
Clovis - N. Villa Av,no2,ppm,US,Fresno,2019-11-16 16:00:00.000000,36.819199,-119.7164,0.0138947368421053
Columbia,no2,ppm,US,WARREN,2019-11-16 16:00:00.000000,40.924606,-75.067825,0.0142857142857143
Columbus - Fairgroun,no2,ppm,US,Columbus,2019-11-16 16:00:00.000000,40.002734,-82.994404,0.0145
Columbus NR - Smoky,no2,ppm,US,Columbus,2019-11-16 16:00:00.000000,40.11109,-83.065376,0.012675
Compton,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.9014,-118.205,0.0202857142857143
Concord,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9383,-122.025,0.00868421052631579
Converse County Long,no2,ppm,US,CONVERSE,2019-11-16 17:00:00.000000,43.1,-105.5,0.00127272727272727
Copper View,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.598056,-111.894167,0.0364390243902439
DANIA_BEACH,no2,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 17:00:00.000000,26.0864,-80.1114,0.0137441860465116
DCNearRoad,no2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.894749,-76.953427,0.0224878048780488
DET POLICE 4TH,no2,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.312158,-83.091943,0.0222325581395349
DETROIT - E 7 MILE,no2,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.430801,-83.000801,0.0175405405405405
DETROIT - SOUTHWEST,no2,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.3042,-83.1072,0.0238372093023256
Daniel South,no2,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.7914,-110.0547,0.000363636363636364
Davis - UCD Campus,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.53455,-121.7734,0.00495
Del Norte,no2,ppm,US,Albuquerque,2019-11-16 16:00:00.000000,35.1353,-106.584702,0.0267674418604651
Denver - CAMP - 2105,no2,ppm,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.751099,-104.987198,0.0322820512820513
Desert View,no2,ppm,US,Las Cruces,2019-11-16 13:00:00.000000,31.7961,-106.5839,0.0280789473684211
Diablo,no2,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.3961,-111.968,0.0348139534883721
Downtown Sacramento,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.56844,-121.49311,0.016225
E Providence,no2,ppm,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.840302,-71.361702,0.00428571428571429
E. Milton - Blue Hil,no2,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.2117,-71.114403,0.00592307692307693
EAST VINTON ELEMENTA,no2,ppm,US,Roanoke,2019-11-16 16:00:00.000000,37.285599,-79.884201,0.0133095238095238
East Hartford,no2,ppm,US,Hartford-West Hartford-East Hartford,2019-11-16 16:00:00.000000,41.7847,-72.6297,0.0131
Edison,no2,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.345607,-118.851825,0.0127368421052632
Eliza Howell- Roadwa,no2,ppm,US,WAYNE,2019-11-16 16:00:00.000000,42.38599,-83.266319,0.0164418604651163
Elizabeth Trailer,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.641441,-74.208366,0.0239285714285714
Elk Grove,no2,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.302591,-121.420838,0.00541860465116279
Enoch,no2,ppm,US,IRON,2019-11-16 16:00:00.000000,37.747445,-113.055524,0.0132380952380952
Erda,no2,ppm,US,TOOELE,2019-11-16 16:00:00.000000,40.600556,-112.355,0.0100238095238095
Essex,no2,ppm,US,Baltimore-Towson,2019-11-16 14:00:00.000000,39.310833,-76.474444,0.021775
Evansville-Buena Vis,no2,ppm,US,Evansville,2019-11-16 16:00:00.000000,38.0133,-87.5772,0.0107441860465116
Fontana - Arrow High,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.100132,-117.491982,0.0400487804878049
Forest Park,no2,ppm,US,St. Louis,2019-11-16 17:00:00.000000,38.631057,-90.281144,0.0252
Fort Lee Near Road,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.85355,-73.9661,0.0215238095238095
Fresno - Drummond St,no2,ppm,US,Fresno,2019-11-16 16:00:00.000000,36.7056,-119.7414,0.017025641025641
Fresno - Garland,no2,ppm,US,FRESNO,2019-11-16 16:00:00.000000,36.78538,-119.77321,0.0111
G.T.Craig,no2,ppm,US,Cleveland-Elyria-Mentor,2019-11-16 14:00:00.000000,41.492191,-81.678552,0.0115
Gardiner,no2,ppm,US,Augusta-Waterville,2019-11-16 16:00:00.000000,44.230621,-69.785004,0.00551219512195122
Gary-IITRI,no2,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6067,-87.3047,0.0233414634146342
Glendora - Laurel,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.1439,-117.8508,0.0145675675675676
Globeville,no2,ppm,US,DENVER,2019-11-16 16:00:00.000000,39.785622,-104.988469,0.0405405405405405
Greenville-ESC,no2,ppm,US,Greenville,2019-11-16 16:00:00.000000,34.843899,-82.414597,0.00917142857142858
HAMPTON,no2,ppm,US,Virginia Beach-Norfolk-Newport News,2019-11-16 16:00:00.000000,37.103683,-76.386948,0.00345238095238095
HATTIEAVEN,no2,ppm,US,Winston-Salem,2019-11-16 16:00:00.000000,36.1106,-80.2267,0.00928571428571429
HU-Beltsville,no2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 14:00:00.000000,39.055302,-76.878304,0.0168157894736842
Harrisville,no2,ppm,US,Ogden-Clearfield,2019-11-16 16:00:00.000000,41.302799,-111.988297,0.0258780487804878
Hartford-Huntley,no2,ppm,US,Hartford-West Hartford-East Hartford,2019-11-16 16:00:00.000000,41.771444,-72.679923,0.019075
Hawthorne,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.733501,-111.871696,0.0359756097560976
Herriman #3,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.496408,-112.036305,0.00883333333333334
Hobbs Jefferson,no2,ppm,US,Hobbs,2019-11-16 13:00:00.000000,32.7267,-103.1233,0.011675
Howard County Near R,no2,ppm,US,HOWARD,2019-11-16 14:00:00.000000,39.143197,-76.846192,0.0195128205128205
Hurricane,no2,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,37.179,-113.3052,0.00626190476190476
I25 Denver,no2,ppm,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.732144,-105.015313,0.0350294117647059
JAMES S. LONG PARK,no2,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.855301,-77.635597,0.008725
Jenkins Avenue,no2,ppm,US,Charleston-North Charleston,2019-11-16 16:00:00.000000,32.88229,-79.977539,0.0056
Jerome Mack,no2,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.141875,-115.078742,0.0335151515151515
Jersey City,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.731689,-74.066566,0.0266666666666667
Joe Neal,no2,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.270592,-115.238282,0.0184242424242424
Johnson County,no2,ppm,US,JOHNSON,2019-11-16 17:00:00.000000,43.87483,-106.50974,0.000627906976744186
Juel Spring,no2,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.373001,-109.563004,0.00218604651162791
Kapolei,no2,ppm,US,Honolulu,2019-11-16 16:00:00.000000,21.323601,-158.088593,0.00666666666666667
Kooker Park,no2,ppm,US,DUVAL,2019-11-16 16:00:00.000000,30.356111,-81.635556,0.00447619047619048
LANSING FILLEY ST,no2,ppm,US,Lansing-East Lansing,2019-11-16 16:00:00.000000,42.76138,-84.562867,0.00815
LAX-Hastings,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.95507,-118.43046,0.0153809523809524
LYNN,no2,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.474701,-70.971901,0.0113658536585366
La Casa NCORE - 4545,no2,ppm,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.7794,-105.00523,0.0315526315789474
La Habra,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.925062,-117.952586,0.0154047619047619
Lab Annex,no2,ppm,US,MIAMI - DADE,2019-11-16 16:00:00.000000,25.798333,-80.210278,0.0111904761904762
Lake Elsinore - W. F,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.676535,-117.331027,0.0192380952380953
Lake Ilo,no2,ppm,US,DUNN,2019-11-16 16:00:00.000000,47.342589,-102.645997,0.0015952380952381
Lake Sugema,no2,ppm,US,VAN BUREN,2019-11-16 16:00:00.000000,40.693298,-92.006104,0.00374193548387097
Lakeville - Near Roa,no2,ppm,US,DAKOTA,2019-11-16 16:00:00.000000,44.706123,-93.285803,0.00865116279069768
Laney College,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.793624,-122.263376,0.0183513513513514
Laramie County Mobil,no2,ppm,US,Cheyenne,2019-11-16 17:00:00.000000,41.08536,-104.52277,0.00467441860465117
Lindon,no2,ppm,US,Provo-Orem,2019-11-16 16:00:00.000000,40.3414,-111.7136,0.0208
Livermore - Rincon,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.687526,-121.784217,0.00860526315789474
Long Beach - Hudson,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.802417,-118.219933,0.02235
Los Angeles - N. Mai,no2,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.066429,-118.226755,0.023945945945946
MA,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.712064,-112.111122,0.0192380952380953
MATH & SCIENCE CTR,no2,ppm,US,Richmond,2019-11-16 16:00:00.000000,37.55652,-77.40027,0.00747619047619048
MICMAC,no2,ppm,US,AROOSTOOK,2019-11-16 16:00:00.000000,46.6964,-68.033096,0.00218604651162791
MILITARY PARK,no2,ppm,US,WAYNE,2019-11-16 16:00:00.000000,42.312078,-83.103469,0.0208604651162791
MILWAUKEE COLLEGE AV,no2,ppm,US,MILWAUKEE,2019-11-16 16:00:00.000000,42.93257,-87.93434,0.0144102564102564
MILWAUKEE SER DNR,no2,ppm,US,Milwaukee-Waukesha-West Allis,2019-11-16 16:00:00.000000,43.0611,-87.9125,0.012027027027027
MON,no2,ppm,US,PHILADELPHIA,2019-11-16 16:00:00.000000,39.988842,-75.207205,0.0192619047619048
MTSP,no2,ppm,US,MONROE,2019-11-16 17:00:00.000000,39.4751,-91.78899,0.003
MUNRO STREET,no2,ppm,US,HILLSBOROUGH,2019-11-16 16:00:00.000000,27.955133,-82.469532,0.00943902439024391
McMillan NCORE,no2,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,38.921848,-77.013176,0.0233023255813954
Merced - S. Coffee A,no2,ppm,US,Merced,2019-11-16 16:00:00.000000,37.2817,-120.433601,0.00966666666666667
Millbrook NCore,no2,ppm,US,Raleigh-Cary,2019-11-16 16:00:00.000000,35.856111,-78.574167,0.004425
Millville,no2,ppm,US,Vineland-Millville-Bridgeton,2019-11-16 16:00:00.000000,39.422272,-75.0252,0.0139761904761905
Minneapolis-Near Roa,no2,ppm,US,Minneapolis-St. Paul-Bloomington,2019-11-16 16:00:00.000000,44.9653,-93.2551,0.0162790697674419
Mira Loma - Van Bure,no2,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.996387,-117.4925,0.0195
Moxa Arch,no2,ppm,US,SWEETWATER,2019-11-16 17:00:00.000000,41.750599,-109.789703,0.00325
Murphy Ridge,no2,ppm,US,Evanston,2019-11-16 17:00:00.000000,41.3694,-111.0419,0.00202325581395349
Myton,no2,ppm,US,DUCHESNE,2019-11-16 16:00:00.000000,40.2169,-110.182297,0.00582857142857143
NORFOLK - NOAA,no2,ppm,US,Virginia Beach-Norfolk-Newport News,2019-11-16 16:00:00.000000,36.85555,-76.30135,0.0100952380952381
NR,no2,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.662841,-111.901796,0.0365952380952381
NR-285,no2,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.698611,-84.272608,0.0221219512195122
NR-Georgia Tech,no2,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.778315,-84.391418,0.0189268292682927
Napa - Napa Valley C,no2,ppm,US,Napa,2019-11-16 16:00:00.000000,38.278849,-122.275024,0.00594736842105263
Navajo Lake,no2,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.8097,-107.6517,0.00715384615384616
Near Road,no2,ppm,US,BROWARD,2019-11-16 17:00:00.000000,26.131256,-80.167847,0.0170990099009901
Near Road OKC,no2,ppm,US,Oklahoma City,2019-11-15 13:00:00.000000,35.502968,-97.577674,0.025125
New Haven - Criscuol,no2,ppm,US,New Haven-Milford,2019-11-16 16:00:00.000000,41.301288,-72.902685,0.020325
Newark Firehouse,no2,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.720989,-74.192894,0.0249047619047619
Nipomo RP,no2,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.0315,-120.50101,0.00142857142857143
North OKC,no2,ppm,US,Oklahoma City,2019-11-16 03:00:00.000000,35.612801,-97.472198,0.0204705882352941
Northampton,no2,ppm,US,NORTHAMPTON,2019-11-16 16:00:00.000000,36.511708,-77.655389,0.002625
Oakland,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.743061,-122.169907,0.0109473684210526
Oakland West,no2,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.8148,-122.282402,0.0150263157894737
Oldtown,no2,ppm,US,Baltimore-Towson,2019-11-16 06:00:00.000000,39.2981,-76.604698,0.02896875
Ontario Near Road,no2,ppm,US,SAN BERNARDINO,2019-11-16 16:00:00.000000,34.068114,-117.525796,0.0390238095238095
Ouray,no2,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.054848,-109.68737,0.00608333333333334
P2,no2,ppm,US,CARBON,2019-11-16 16:00:00.000000,39.595798,-110.769997,0.00191891891891892
PASCAGOULA,no2,ppm,US,Pascagoula,2019-11-16 16:00:00.000000,30.377501,-88.533897,0.0032972972972973
PECK,no2,ppm,US,Wichita,2019-11-16 16:00:00.000000,37.4769,-97.3664,0.00567441860465117
